재해,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
산불,이슈 - 강원도 대형 산불 | 다음뉴스,F,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,충북,제천시,화산동,
산불,폭격 맞은 듯한... :: 네이버 뉴스,F,2,무직,100~199만원,아니오,          ,아파트/ 주상복합,충남,서산시,읍내동,
산불,속초 아파트 밀집... :: 네이버 뉴스,M,4,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 없음 ,아파트/ 주상복합,서울,은평구,역촌동,"대형차 (제너시스, BMW5급 등)"
산불,이슈 - 강원도 대형 산불 | 다음뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,"고성·속초 산불, 1명 사망·11명 부상·3500명 대피..250㏊ 소실 | 다음 뉴스",F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,이슈 - 강원 고성·속초 산불 | 다음뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,이슈 - 강원 고성·속초 산불 | 다음뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,고성 산불에 소방차 872대 동원..오늘 헬기 51대 투입 | 다음 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,이슈 - 강원 고성·속초 산불 | 다음뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,이슈 - 강원 고성·속초 산불 | 다음뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,연기군,동면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,"나경원, 강원 산불 비상인데 靑안보실장 붙잡아 논란..해명도 역풍(종합) | 다음 뉴스",M,3,"자영업 (도소매업, 숙박업, 미용업)",700~799만원,아니오,          ,아파트/ 주상복합,서울,강남구,논현1동,"대형차 (제너시스, BMW5급 등)"
산불,"나경원, 산불에 ... :: 네이버 뉴스",M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,금천구,시흥1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,산불에도 靑안보... :: 네이버 뉴스,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,금천구,시흥1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,강원도 산불 : 네이버 통합검색,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,금천구,시흥1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,속초 산불 : 네이버 통합검색,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,금천구,시흥1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산불,한국당 김형남 ... :: 네이버 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,양주시,덕정동,
산불,산불에 주민 대피... :: 네이버 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,양주시,덕정동,
산불,[강원산불] 학생 29명 탈출 직후 관광버스는 순식간에 불탔다 | 다음 뉴스,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,수서동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
산불,산불에도 靑안보... :: 네이버 뉴스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,단독주택,인천,남구,주안4동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,"나경원, 강원 산... :: 네이버 뉴스",M,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,단독주택,인천,남구,주안4동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,산불에도 靑안보... :: 네이버 뉴스,M,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,단독주택,인천,남구,주안4동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,속초 산불 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,부산 해운대 운봉... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[속보] 충남 아산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[속보] 충남 아산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,설화산 불 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,설화산 불 : 네이버 뉴스검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,"한수지 기자 - 강원도 고성·속초 산불, 사상자 발생…1명 사망-10여명 중경상 - 톱스타뉴스",F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,고성산불 속초 교... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,강릉 옥계서도 산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[르포] 관광지가 ... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,산불 현장 찾은 ... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,속초 산불 국가재난 이네요ㅠ : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,"강원도 고성, 속초 산불에 지인도 피해를..... : 네이버 블로그",F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,"아산 설화산 불, ... :: 네이버 뉴스",F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,文대통령 가용자... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[고성 산불] 아파... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,속초 산불 비상... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,강원 고성·인제... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,강원 강릉서도 산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[속보]산불 확산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,"강원교육청, 속초... :: 네이버 뉴스",F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[속보] 동해안 ... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,고성산불 : 네이버 통합검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,한 번 일어나면 ... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,산불!!! : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,고성산불 속초 교... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,文대통령 가용자... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,[속보]산불 확산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,강원 강릉서도 산... :: 네이버 뉴스,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,설화산 불 : 네이버 뉴스검색,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,"나경원, 강원 산... :: 네이버 뉴스",F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,산불!!! : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,속초 산불 국가재난 이네요ㅠ : 네이버 카페,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,
산불,"文, 속초·고성 ... :: 네이버 뉴스",M,3,무직,200~299만원,아니오,          ,아파트/ 주상복합,서울,도봉구,도봉2동,
산불,속초 산불 비상... :: 네이버 뉴스,M,3,무직,200~299만원,아니오,          ,아파트/ 주상복합,서울,도봉구,도봉2동,
산불,산불 화재 진압 중인 소방헬기 : 네이버 블로그,M,3,무직,200~299만원,아니오,          ,아파트/ 주상복합,서울,도봉구,도봉2동,
산불,[강원 산불] 화재... :: 네이버 뉴스,M,3,무직,200~299만원,아니오,          ,아파트/ 주상복합,서울,도봉구,도봉2동,
산불,속초 산불 비상... :: 네이버 뉴스,M,3,무직,200~299만원,아니오,          ,아파트/ 주상복합,서울,도봉구,도봉2동,
산불,산림청 250ha 태... :: 네이버 뉴스,M,3,무직,200~299만원,아니오,          ,아파트/ 주상복합,서울,도봉구,도봉2동,
산불,250㏊ 잿더미 된 고성산불 진화율 60%..오전 중 주불 진화 | 다음 뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,"나경원, 강원 산불 비상인데 靑안보실장 붙잡아 논란..해명도 역풍(종합) | 다음 뉴스",F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,"[강원산불]잇따른 발화 왜?..19년만의 고성산불, 강한 바람·건조한 대기 탓(종합) | 다음 뉴스",F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,[강원산불] 학교 안까지 들어온 산불..호스로 물뿌리며 교실 지켜 | 다음 뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,강원도 산불 비상사태에도 안보실장 못 가게 붙잡은 자유한국당 | 다음 뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,속초·고성 산불에 나경원 靑사람 보기 쉬운가..지역구 의원도 안보 발목 | 다음 뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,강원 산불 번지는데…한국당 “외교 참사가 더 크다” 정의용 발목 : 국회·정당 : 정치 : 뉴스 : 한겨레모바일,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,강원 산불 번지는데…한국당 “외교 참사가 더 크다” 정의용 발목 : 국회·정당 : 정치 : 뉴스 : 한겨레모바일,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
산불,이슈 - 강원도 대형 산불 | 다음뉴스,F,4,"주부 (전업주부, 파트타임 근무 주부)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,서초구,방배본동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
